1396,"[128, 128, 128, 252, 128, 252, 128, 252]",6.218189001083374
1396,"[252, 128, 128, 128, 252, 128, 252, 128]",4.858333110809326
1396,"[252, 252, 128, 128, 128, 252, 128, 128]",5.719791889190674
