1777,"[379, 128, 379, 379, 128, 128, 128, 128]",2.1802849769592285
1777,"[379, 128, 379, 128, 128, 128, 379, 128]",2.924755811691284
1777,"[379, 379, 128, 128, 379, 128, 128, 128]",2.3283791542053223
